FLIGHT NUMBER,DESTINATION,DEPARTURE TIME,GATE NUMBER
QY396,Hale,8:17,S7
BC469,Chromo,21:33,K3
YF481,Galivants Ferry,2:4,G6
NN689,Loomis,1:30,N9
PU474,College Place,2:51,Z5
GG271,Lucero,6:35,U2
PP838,Saline,1:43,C9
FI200,South Coatesville,17:35,G9
CV273,Kinsley,4:47,B8
NQ547,Cambria Center,3:11,L1
WF161,Clayville,7:20,I3
LW646,Alvaton,19:41,G9
VC473,Barrington,10:45,K1
DU617,Le Sourdsville,13:11,Y9
CL228,Hartshorn,6:11,K1
PL810,Norridge,13:35,W4
JX674,Tremonton,9:21,M0
KP098,Keithsburg,6:30,Y2
RZ604,Chevy Chase Village,20:38,J6
NV364,Perryman,16:4,I2
FV343,Gold Hill,13:17,R9
QR878,Kelly Lake,13:54,A3
UI818,Gantt,2:46,H4
SZ984,Pelican Bay,9:29,E9
GU637,Tamora,23:40,C8
AH049,Bray,17:25,D0
CE994,Cherry Creek,22:27,Y0
AW972,Purdum,22:33,Y3
OE763,Halma,1:48,Y7
DA920,Thalmann,21:24,Y5
AA648,Mount Montgomery,20:33,R0
FV590,Nitro,16:42,Y5
VD728,Lynndyl,2:4,Y4
KT585,Iredell,17:34,M0
ND668,Greenfield,9:41,D5
MG959,Eddiceton,13:53,V7
IT364,New Tulsa,5:7,P2
JC147,Palm Coast,7:24,N3
HQ891,Lecanto,10:56,R4
FE613,McCool Junction,12:18,N1
DN942,Leesport,8:6,R3
PN716,Wallins Creek,21:3,A3
ZO942,Cross Timber,7:56,Z6
PN339,Liberty,22:37,E0
VJ159,Stony Prairie,19:28,F3
FA454,Rubidoux,20:6,T1
AI277,Sarona,8:32,H1
HQ946,Farthing,22:5,Y7
NH066,West Burke,23:2,A8
YD656,Edgar,23:52,N4
PO831,Bastrop,17:42,P8
WV894,Lawen,2:40,F6
IC458,Sale Creek,17:33,Z6
OK657,Aetna,4:59,B8
YS733,Drayton,5:51,V7
PN382,Sutter Creek,22:11,T0
NR383,Shubuta,6:3,H2
IR996,Olmitz,8:3,E4
VO588,Kremlin,18:6,A5
PE441,Boyertown,22:10,Y6
TA621,Granby,10:29,H9
EO181,Vega Baja,3:1,H5
TQ299,Kechi,15:13,K8
PM373,Todd Mission,10:51,M7
PP817,McAlister,20:11,W4
RM869,Bradenton Beach,15:56,O2
DP857,Drexel,3:0,T6
SM828,Palisades Park,11:11,M8
AQ604,LaMoure,9:35,R8
ZI794,Gracemont,12:54,Z5
GD036,Colorado City,9:17,C9
JA983,Alderson,10:12,S0
YL520,Troy,13:51,K9
UX784,Burr Ferry,17:12,J4
HT469,Huttonsville,11:43,L3
PC522,Bannack,20:8,T1
TV914,Hiseville,13:57,I1
MA205,Vicco,16:52,L0
VF229,Wattsburg,19:44,X7
YP313,Wolverine Lake,20:19,Z6
SZ339,North Miami Beach,7:56,K8
EE901,Signal Hill,3:57,P5
KG601,Standard,23:11,Y6
UL529,Port Orford,12:20,M2
EA639,Mellen,8:14,U7
VE378,Gleasondale,22:48,Z4
NO987,Grain Valley,14:23,E4
SU483,Hughestown,17:52,G5
CM464,Kingsgate,19:52,C7
IX074,Prairie Home,21:31,S6
QC251,Klamath,15:57,N3
VQ325,Lanesboro,8:9,S1
KN642,Glencoe,11:3,R4
JN030,Descanso,9:43,Y6
QX808,San Simeon,14:2,O1
TO619,Broomes Island,18:13,L5
RF131,Elk Falls,22:52,Y0
BX986,Lock Springs,8:52,A4
GQ943,Hedgesville,4:36,V0
AU097,Mertens,13:40,S6
JI218,Cammack Village,11:44,S8
MF500,Rafael Capo,11:18,I6
YW088,Lapwai,9:12,E8
YL458,Port Saint Lucie,13:19,U8
UZ193,Oakes,18:55,C0
FA008,Yeoman,13:9,W5
GH510,Dollar Bay,9:37,B1
DT204,Los Pinos,0:24,T6
ES764,Nisqually,7:9,E1
MM824,Ann Arbor,2:31,G0
BO763,North Loup,19:19,R3
IM109,Lemay,7:0,U2
EG437,Kasson,4:52,W8
FC445,Theba,17:58,E3
IN153,Mustoe,7:14,Q8
ZO326,Ozan,15:21,W1
GB904,Cabery,14:21,G4
XW779,Colusa,22:21,R5
BY957,Hellertown,7:24,X6
CW530,Winona Lake,0:21,H5
KT000,Wheat Ridge,8:43,T3
PO620,Round Grove,2:44,W7
UQ708,Sleeper,3:32,N7
AL973,Osterdock,21:58,J9
LV825,Pinta,5:15,X9
FP069,Palm River,2:10,L0
HV923,Newport Hills,5:11,K3
JB619,Noonday,21:10,R1
JS318,Idanha,22:44,P8
TO620,Collier Manor,18:18,S5
TQ632,Russells Point,4:9,N2
NH867,Southam,15:43,S1
HQ311,East Lansdowne,22:48,H4
BD203,Redmond,17:30,W6
LQ128,Red Mills,15:40,I3
KP358,Atkins,4:38,M7
ZC549,Fairdealing,14:3,X7
GZ508,Gibsonton,7:44,T3
VW918,Junction,8:28,B3
SY217,West Logan,2:15,R4
JB467,Armijo,4:46,V1
OT507,Melder,16:9,B0
YE241,Shiloh,17:55,H6
SS177,Olney,17:44,W7
XP971,Ledbetter,2:44,M3
VD359,Mullica Hill,1:32,J0
IY880,Topeka Junction,2:29,I4
PJ388,Clearbrook,13:30,K1
XX036,Klemme,5:37,N3
XV589,Omo Ranch,7:42,R4
JB893,Harris Hill,14:52,V0
GW233,Trommald,1:36,C1
DN000,Arion,5:59,L3
CD418,Salineno,6:1,H1
WK404,Nezperce,18:55,E8
LY098,Moyie Springs,14:43,C9
MG417,Haverstraw,14:29,A2
AL885,Rye Beach,10:10,K4
AI497,Baxter Estates,10:45,L5
WY864,Silas,13:47,M1
TY949,Bordulac,7:18,C1
GY156,Edwards,8:13,A0
BL573,Dover,13:57,U4
ZO807,Flatgap,8:34,Z1
JP142,Fount,21:30,K1
WO966,Oylen,16:25,I2
TM243,Ecru,20:57,J6
MX094,Onida,4:33,A6
FM713,Weldon,9:8,O5
EZ019,Alamo Heights,14:4,T7
XF043,Bellevue,1:4,K5
VE102,Nicoma Park,3:26,A6
IJ036,Hye,0:59,J2
AR669,Lenore,10:59,L4
CU450,Colburn,13:33,M3
ZB673,Old Bridge,17:15,V8
OU839,Elco,2:42,G5
AP444,Rose Creek,10:27,P3
HW203,Belpre,16:44,J0
XC961,Bay Port,5:13,A3
FU249,Reedsport,16:18,K3
MT987,Culleoka,2:50,A2
ES040,South Park View,1:57,U6
ZW081,Highpoint,5:18,O5
KA146,Bostic,13:34,O0
AY583,Baden,13:54,L2
YC925,Carver,20:43,A2
IP255,Isle of Wight,12:43,B7
MS299,Wofford Heights,23:4,Y0
WE204,Aceitunas,0:55,I9
KD808,Linville,0:55,Y3
SJ283,Tulare,5:1,E8
RJ855,Parkerton,14:51,H0
CZ605,Shongaloo,23:51,L0
BK966,McKenzie,18:31,R8
QI761,Nuevo,17:24,Y5
MX174,Dell,3:58,T8
IL557,Lake Delton,14:55,M2
BL869,Saginaw,22:58,Q0
AB045,Hortonville,17:52,I1
CS860,Lakeshore,8:1,D4
KE353,Coalport,12:17,G8
OM310,Melville,18:15,Z3
ZC016,Nina,0:29,E7
FI909,Brookneal,13:45,Q5
XS580,Ottumwa,20:55,C9
VI126,Crosby,8:57,N7
IZ636,Wildwood,16:40,M2
CV897,Long,23:33,A6
GO194,Billerica,15:55,U2
LF129,Chassahowitzka,8:20,S9
ZC149,Fancy Farm,15:30,Z9
UX300,Rainelle,6:28,D7
GI339,Oak Trail Shores,4:5,V1
JD337,Landersville,23:36,Y3
WU131,Sutherlin,20:25,T2
UI630,Glennallen,17:52,T6
FY558,Guthrie Center,15:51,D7
LG729,Columbine,14:2,Q8
TP825,Hatch,6:27,U7
LR955,Waitsburg,0:18,A0
HY009,Essex Junction,17:21,V5
QD520,Mirrormont,0:8,U0
ZM752,Corsica,15:50,B1
TK727,Saint Elmo,10:0,P7
UD512,Plantersville,16:21,G4
XO344,Telida,9:53,N0
ZX173,Trawick,2:8,A2
CF872,Myrick,20:40,Y6
FL075,Gibbs,12:38,D4
BN917,Reeds,11:51,P2
BX463,Avinger,3:16,V4
ZP908,Platea,7:3,W4
FC617,Tequesta,15:29,V2
DD092,McDavid,19:7,C1
QP151,Plateau,1:14,K6
KN703,Greenlawn,10:34,N6
VV989,Spring Mount,8:57,Z8
HO886,Boulder Junction,4:37,I1
GR817,Chatcolet,4:54,C4
FZ209,Garysburg,19:30,E1
DL204,Quail,14:59,X9
DB638,Wicomico Church,21:21,S3
NU094,Bonilla,3:29,H7
KH285,Lipscomb,8:6,D0
BV377,Mountain Valley,4:12,S1
KS794,Marueno,3:46,H9
AB394,Plainfield,0:13,Y9
KJ231,Alfred,14:19,F8
TL614,Stonington,14:50,B3
LE182,Maplesville,8:59,S3
CV772,Mathias,10:40,V1
AJ711,Detonti,23:22,B7
FI894,Santeetlah,15:36,U5
AV166,Pioneer Village,9:50,V1
XI362,Annawan,13:24,H2
RV400,Johnson Corner,6:29,L8
HD323,Dewar,9:10,W6
BI056,Mineville,13:34,S0
PJ269,Lumber Bridge,17:56,Y3
PO431,East Cleveland,21:13,A7
VS701,Arnold,15:25,R6
QK516,Zanesville,2:17,P0
YF056,Treveskyn,14:15,O7
GX952,White Canyon,0:53,D3
ZZ060,Leisure City,9:58,C2
WZ449,Marlette,17:22,H3
ZU230,Titonka,22:36,N6
UW406,Masardis,6:11,W2
IV190,Lundy,9:20,E9
KU899,Carbon Cliff,18:10,P2
DP285,McCordsville,3:58,J7
AB235,Random Lake,8:29,J2
PX765,Windham,9:49,V4
RP443,Voorhies,11:31,Z4
BH773,Fallsburg,6:47,J0
JT203,Arkoe,7:33,L1
EI196,Iowa Park,16:26,J2
ZQ706,Indian Head,8:13,Z8
ZN571,Braymer,2:47,J0
CW497,Cullomburg,6:2,J3
GI876,Leoville,23:10,I5
XM051,Red Devil,21:20,B6
TL216,Campbellsport,10:20,P3
FW792,Hernando Beach,4:21,R3
SE626,Sandalfoot Cove,11:49,M6
NK945,Asharoken,12:46,J7
UI007,Rock Falls,4:36,O9
KI146,Lime Creek,19:50,G4
BE770,Manton,2:47,Y6
BG883,Green City,5:4,Q2
QY853,Carlyss,17:20,A7
RN589,Manorhaven,19:36,H5
ZQ305,Cherry,10:54,Y8
OL809,Sunbright,7:22,U3
IF275,Ridge Manor,9:17,W7
TN153,Horn Hill,22:5,M2
NN024,Fairlea,6:18,O1
UJ057,Attu,5:2,C3
BU781,Cedar Key,23:47,X4
PQ950,West Jersey,21:31,R8
KX406,North Patchogue,9:11,F5
HI974,Keeseville,0:9,L7
FQ508,Level Plains,9:16,V3
DH931,Paden City,8:14,B5
UK388,Morro Bay,20:6,W0
GE355,Fort Lupton,16:11,X8
YN388,Mason,15:48,G2
LO840,Glenford,18:20,G6
ZX733,Branford,20:40,T9
TF407,Rosario,9:29,Z2
VR801,Jordan Valley,15:56,E1
AY874,Saint Andrews,10:1,T6
YN897,Downing,1:21,X1
WH310,Stigler,4:31,L2
RG136,Istachatta,19:8,Z8
RJ657,Van Vleck,5:1,V0
EZ851,Mountain Home,13:29,W1
NS478,Montevallo,19:38,S2
EZ982,Haubstadt,6:3,N8
CU207,Lake Wales,3:14,P3
IB757,Anahuac,0:56,M9
IA847,Plant City,17:39,J0
UK866,Waterloo,8:4,P7
RE908,Percilla,2:1,A8
OF020,Tecate,23:36,S5
NI606,Centralhatchee,10:10,N2
ML219,Glazier,14:15,T0
CP016,Forest View,0:44,H2
CF345,Santa Cruz,3:4,X4
JN266,Clay City,0:45,B6
JR707,Takotna,19:27,D6
ZB358,Abiquiu,7:36,I0
OD519,Vigo Park,10:26,B7
LV309,Cocoa,9:35,N0
QN072,Pontoon Beach,4:0,Y6
EH309,Tara,17:38,E0
XX519,Emily,22:19,D0
VV262,Shueyville,0:0,K9
EA278,Corozal,5:24,G5
YH096,Takotna,12:54,N9
XO142,Longwood,8:8,D1
HU178,Chamois,9:54,D6
RY954,Sergeant Bluff,1:24,E0
PW593,Tyro,2:6,L1
NQ963,Saint Marys City,5:26,O9
ZO029,Tysons Corner,5:35,A0
XK682,Bobtown,23:20,B8
WW398,Ellston,20:19,K8
BD708,Dalworthington Gardens,19:53,S4
PY600,Baidland,8:58,G5
IA587,Page Manor,5:34,C3
YZ922,La Push,3:55,H1
XX584,Van Metre,5:45,R0
ZE031,Lake Shore,15:54,B6
GS884,Morrice,4:10,U3
QH324,Land,0:31,X7
UC692,Western,4:17,A5
VW222,Ransom Canyon,22:45,H4
VL470,Ellport,14:44,Y9
DK898,Pittwood,6:46,P2
YC835,West Liberty,13:15,I6
IC542,Barnard,8:36,V9
HV434,Dennis,15:33,N7
YM326,Tybee Island,16:12,C8
WD375,Lowgap,23:57,Z5
ZT633,Country Club Trail,3:34,E9
TB009,Fitzhugh,3:25,U3
RQ450,Bingen,2:21,O7
JN472,Symerton,15:55,Q5
VS869,Arrowsmith,8:21,O8
UR642,Junction City,21:4,O7
SY841,Ingleside,17:2,Q8
QU205,Ryland Heights,13:27,E0
IY938,Fisk,9:57,V8
TI756,Goodsprings,4:9,T8
HL440,Coyote Wells,18:29,M6
IJ994,Parker City,17:53,L6
CE175,Upper Marlboro,21:33,B6
UW338,Mastic Beach,7:4,S5
AX220,Kalskag,16:18,S7
ER001,Tinton Falls,1:34,L8
QE133,Sunnyside,2:53,G3
XD794,Sullivan's Island,11:41,H3
GC089,Higley,8:45,I8
FI167,Mahaffey,15:8,N0
BO789,Apshawa,20:9,G5
OV195,Suwanee,6:46,U3
LM523,North Chelmsford,23:13,D2
SC832,Galesville,0:32,P9
GO095,Pomeroy,21:53,V6
VO744,Cambrian Park,1:19,V5
AC883,Bernard,22:40,A6
AS426,Capon Bridge,15:4,T0
TQ647,Cinnaminson,17:36,W5
OF435,Barker,4:20,J4
YK811,Timberlane,8:39,Z0
OT749,Parishville,22:11,X5
DH176,Wrightstown,14:45,Y0
TF410,Rosharon,4:2,N0
QC258,Morse Bluff,3:50,C1
XC543,Gazelle,23:4,V5
II823,Pacific Junction,6:8,Y0
PV029,McAdenville,7:23,L0
DZ469,Stone City,22:24,T3
VO401,New York,3:31,F6
BI016,Bryson City,14:56,Z3
NC196,Romancoke,2:38,V3
FP157,Comal,2:55,Y5
YE505,Soulsbyville,11:15,C2
QU351,New London,6:10,L7
HF952,Speculator,2:42,I6
XX027,North Grosvenor Dale,5:45,E1
DD107,Zapata,15:52,I1
SR586,Edmundson,7:40,G3
DL147,Grubbs,5:4,K0
BN022,Vanceburg,13:20,R9
ID714,Lukachukai,13:10,Z4
FR450,Desert Center,10:36,S2
QZ968,Dunnell,17:7,C7
WY117,Stecker,12:7,E7
MW871,Encinitas,23:33,O9
CV671,Ocean Pines,5:58,F4
TV323,Smoke Bend,6:10,T1
OA778,Volens,5:49,G5
KZ800,Lily,3:24,T8
HC475,Waupaca,9:1,J1
UX363,Gleason,14:58,M6
CC376,Harbert,17:13,I2
GH926,South Newport,12:20,L7
WY817,McGraw,22:40,A2
MX225,Ocean Isle Beach,8:8,C8
DS530,Hobergs,22:26,N8
AO322,Van Buren,17:57,K0
HJ628,Rock Falls,0:47,F3
KN042,Brandenburg,2:27,U3
SA343,Metropolis,12:14,W3
OJ072,Sullivan,4:47,I8
PI718,North Massapequa,1:45,M9
RM351,Irrigon,3:11,X4
JR289,Hyampom,11:24,J9
VA423,Bellair,7:5,F9
SL280,Birta,14:47,Q2
DN550,Goodlett,5:34,N4
NJ208,Manhasset Hills,8:37,Y2
BC645,Greensboro,0:29,G7
RN749,Hollow Rock,5:33,N1
JQ438,Moddersville,1:40,N1
II749,North Andover,18:7,A0
UB024,Sutherland,17:22,M5
WC601,Tabor City,6:56,E0
VO646,Pompano Beach Highlands,15:5,V6
DE193,Cliff Mine,15:10,F5
NN255,Leachville,14:59,S4
QI992,Rafter J Ranch,19:45,R0
BE671,North Beach Haven,2:49,I6
CG067,Deer Grove,15:41,L7
TH407,Chouteau,3:3,C5
CO364,Throop,22:12,S0
YV598,Grand Ronde,3:5,J1
CF908,Daggett,4:9,Q7
IA919,Hiwasse,21:33,S2
GX234,Brushvale,23:55,I0
FK823,Mahopac,2:42,B5
VY921,Kanosh,8:59,F3
IU269,O'Brien,10:42,K2
FM677,East Sandwich,8:8,B6
IJ535,Hibbing,16:49,G1
MM658,Ulupalakua,14:6,S7
NP352,Wartburg,16:23,V2
WQ751,Eagle Lake,4:40,S7
OP034,Black Earth,17:51,G4
PB886,Eckerman,0:16,K4
US443,Stewartville,1:19,S5
OU266,Sugar Mountain,11:9,W0
YD893,Menomonee Falls,17:57,S9
OE150,Fort Myers Villas,18:29,B4
VL907,Seven Sisters,3:30,I6
BN008,Casscoe,12:4,E9
FT291,Saxman,22:15,D2
EK606,Country Lake Estates,19:35,O0
NW411,North College Hill,0:10,S9
SG513,Scotland Neck,22:7,A4
CD777,Mumford,13:18,W3
CK623,Post Falls,1:18,U7
BU403,Earlham,20:17,F8
NO189,Dardanelle,21:39,I3
ON906,Canaseraga,8:27,Z3
HC781,Black Forest,0:29,W5
RM693,Miami Springs,17:22,O8
FU794,Truxall,10:55,A3
ZM707,Glenfield,12:28,E2
BS082,Goss,0:24,K7
DW148,Orange,17:51,Y8
RE868,Casey,17:53,O4
WB350,Culmerville,17:40,R7
CJ881,Detonti,1:19,E8
UI155,Chula,19:19,M2
NM709,Winthrop Harbor,17:38,Q4
RJ557,Vandemere,17:26,B7
BT470,West Acton,14:21,F7
CO697,Lowemont,7:19,B5
OD961,Key West,15:31,O6
LP847,Poth,20:24,H9
QW349,Coamo,19:10,L5
IY863,Negaunee,7:48,W3
WY926,Dovray,7:44,H2
YK019,Seiling,1:19,K8
LX809,Zavalla,8:4,P8
UA586,North Druid Hills,10:27,Y7
XL114,Herzman Mesa,7:16,X5
WX285,Mount Airy,19:14,Q9
WO014,Red Bank,19:58,I7
QZ483,Jericho,3:4,I2
JI721,Pandora,22:10,P1
II729,Lemmon,16:56,G1
JL212,Hyampom,2:31,K9
JK550,Balmville,2:38,Y2
AZ008,Bomarton,4:9,U6
QN560,Tarnov,23:2,B2
BF362,Cosmopolis,12:18,O4
OE845,Goldsby,23:23,N6
FX170,Marysville,20:34,H2
RG117,Preston Heights,10:40,K6
JF281,Canal Winchester,22:53,K4
LK433,Vinita Terrace,19:46,X8
WU444,Clearwater,5:47,G7
GX985,Hiram,9:9,H7
DH173,Glen Rogers,7:30,Z0
IN757,Mount Berry,21:15,L7
IL342,Parksville,2:48,O9
JM044,McDade,12:39,A1
QB491,Centennial,15:34,K1
OC947,Wagner,17:14,T8
JF954,Zinc,12:16,D2
PG172,Harvard,23:3,D9
UO350,Kahului,22:0,Y5
WP279,Maiden Rock,21:52,T8
JG904,Laporte,10:53,C7
QO840,Five Points,10:40,Q4
GD987,Derry,17:14,N6
SN603,Warrensville Heights,3:52,H9
GP272,Spirit Lake,13:10,E9
GD315,Santan,8:7,J4
UB328,Acton,5:38,I6
UW960,Radford,20:19,U4
DN421,Tallahassee,8:53,D0
JX383,Fort Griffin,3:57,G5
UW092,Grover Hill,8:52,R9
FV175,Donnelsville,19:47,D8
OX568,New Amsterdam,18:19,L4
FB410,Goldsmith,3:48,H8
GO870,Glenbar,14:27,O5
NE013,Milliken,13:42,L4
DV461,Plum Springs,21:42,P5
MJ138,Emerald Bay,20:37,I0
EH924,West Marion,10:4,Y7
KP653,Cortaro,2:15,V6
RO136,Bratenahl,19:44,S7
RC633,Huffman,23:9,U0
SV022,North Hanover,23:52,W3
HJ536,Moorman,11:1,B8
ZZ437,Gerald,22:55,G3
YW286,Royville,6:51,R9
OH436,Aroya,10:18,P4
JV221,Saint Stephens,21:29,U3
EP978,Clayton,6:37,A9
FP760,Little Rapids,15:4,Q4
QF599,Brownsboro Village,16:41,N7
JG715,Port Reading,9:25,F5
MR779,Silva,12:24,P0
IE924,Monida,19:15,D8
LK282,Port Alsworth,15:27,K5
VT645,Solomon,4:31,G6
NA175,Rainsburg,20:14,R8
YW652,Skyland,14:21,D6
NL410,Olympia Fields,12:0,G7
YX139,Crawford,19:47,A1
KX589,West Branch,13:0,F1
ZF296,Elysian,0:57,H9
XM802,Clifton Springs,11:35,C4
NM965,Anna,22:59,F5
XX287,Viboras,14:28,K4
WX568,Choate,8:8,A2
TP851,Maple Falls,6:57,O0
BL653,Campo Rico,20:56,L7
SR069,Eagle Harbor,19:28,B9
GG705,Tigerton,19:59,E5
FO732,Twin Falls,17:44,H6
RO930,Bemus Point,8:12,K8
AW592,Caddo Mills,6:20,K2
JZ678,Lido Beach,16:15,L4
HZ602,Brokenburg,18:8,C0
BE856,Birchwood Village,11:18,Z8
TW292,Olmitz,4:50,K3
FT554,Eunola,1:34,H0
TK726,Crandon,13:10,H3
EK525,Carolina Beach,16:0,M9
JQ353,Jessie,5:54,M2
CH365,Gorman,18:30,R6
JG130,Clifton Hill,16:40,Q6
KS557,Reily,3:50,C5
RR149,Bressler,7:22,U8
OL074,Aboite,17:51,F0
HJ349,Des Moines,20:27,L2
AQ478,Ortley,6:34,U9
PX043,Tuscola,9:42,B4
QY714,Bloomfield,10:38,D6
SJ036,Palm Valley,4:46,G9
JK861,Woodland Beach,5:56,Q3
OQ055,Uravan,21:42,U1
DD731,Nightmute,14:57,F4
KY536,Highland Mills,18:39,P9
RA158,West Tawakoni,19:47,E6
FR300,Trooper,13:5,K0
LZ264,Lampson,18:25,T1
DN998,Schoolcraft,5:8,Y9
DY882,Waynesville,18:20,A7
HQ091,Rake,3:26,S2
QZ056,Offerman,3:9,E5
HJ708,Thomasboro,23:25,E1
VT942,Saint Johnsburg,13:29,E1
DC106,Assaria,3:16,F3
AH553,Pleasant Plains,22:31,Y9
VH701,Chilili,12:50,L4
RI370,False Pass,23:18,T6
LU214,Lambs Grove,19:13,E0
WP593,Karlsruhe,9:36,O1
WF599,Olds,12:48,A5
HP623,Convent,6:49,O5
HO658,Port Jefferson,23:12,J2
XT592,Hoopa,17:44,H2
ZX763,Timber Lake,23:53,L8
TH457,Tuscumbia,23:14,O3
SY431,Westland,12:35,F6
DU460,Earlton,1:25,O0
ST715,Contreras,19:28,J9
WM825,Dresbach,6:6,T6
WM613,Kilgore,17:23,Y9
RP241,Deal,23:52,Z1
CM508,Gulf Gate Estates,7:14,O4
HP252,Hill City,0:45,U6
JE239,Taylorsport,15:58,G7
NP422,White Center,1:45,Y4
TB369,Banquete,2:42,Q0
JM455,Hankinson,19:6,J0
GI428,Bly,13:3,P4
XP733,Hillside Manor,2:21,U1
FS995,Litchfield,18:13,D7
TY189,Progreso Lakes,2:30,I4
IH646,Rapelje,5:26,N1
XK382,Balltown,9:36,C8
IJ096,Palco,6:27,B2
AM592,Hoban,18:30,L7
RJ916,Magalia,21:7,C4
ML938,Barker,3:56,E8
WJ893,Hilliards,21:2,V8
LW122,Saxis,21:59,X1
HF026,Ontario,0:1,T6
HP389,Milnor,21:20,V2
GY497,Charlotte Beach,16:0,Z3
ET125,Weedonville,20:52,W6
DP560,Aboite,22:16,Y5
FU552,Briggsdale,4:1,K3
UN824,Star,13:28,B1
IQ577,Kersey,14:55,X2
IO261,Webbville,23:43,A5
JD338,Asbury Park,2:58,J7
CR357,Stratford,19:23,Y9
BJ137,Olvey,18:4,K3
ZU699,Cooper Heights,6:24,C6
RC447,Brooklyn Center,18:55,E3
IK652,Ferrysburg,20:51,N8
IP939,Van Lear,20:13,L4
BC697,Loysburg,17:55,B6
TU537,Man,21:4,Z3
QV359,Lincoln Estates,8:35,Y9
NU431,Normandy Park,3:10,A6
PS319,Grain Valley,19:53,S8
NU662,Elk Plain,15:0,P5
CL529,Northland,12:24,S2
EC286,North Bergen,8:22,H9
LB424,Nissequogue,9:33,Q7
GE368,Rains,5:57,C0
IA357,Hyrum,19:46,Y2
NQ010,Pleasant Valley,11:32,G1
OD292,Pettibone,5:25,P7
ZS312,Penermon,5:18,K8
WU146,Highfill,14:27,U5
HS120,Peterstown,20:18,J4
SZ825,Long Pond,16:13,U2
ZT587,Hyannis,21:0,S7
BY775,Grays,8:10,L9
EZ537,Burney,23:44,T6
SJ731,Stanfield,11:13,J7
IW186,Manhasset,12:33,T7
JQ018,Lansdale,14:44,M3
XG189,McManus,16:27,N5
ID102,Battlement Mesa,16:53,C8
HI794,Rockdale,18:40,K0
JT324,Ballenger Creek,21:34,U6
SS762,Bay Harbor Islands,19:33,H2
IF251,Pyatts,15:1,Y0
JD707,Darfur,14:4,B4
CE806,Mount Horeb,17:39,I3
MX310,Appleton City,20:59,O6
YN004,Sherwood,18:56,Y3
GR838,Sperryville,1:12,W2
UY774,Deerfield,4:32,L3
HA333,Kinsale,18:41,G1
YN736,Lytle,14:42,D7
FG668,Valley,23:47,T7
UX170,Earlton,17:50,F3
PB751,Kennedy,1:9,V3
SE817,Locust Grove,13:20,N7
NS235,Fenn,8:47,D6
DG990,Jones,0:57,Q5
ZP437,Baie de Wasai,1:21,T8
DK135,Villa Heights,8:39,J1
KJ990,East Kansas City,15:24,J9
LI255,Lochiel,4:56,P5
QK969,Maple Falls,10:52,M0
XI589,Kemah,5:30,D0
FP079,Cullison,15:58,Y7
VK808,Cluster Springs,3:38,H1
PO872,Lecompte,10:46,K4
SY600,Walnut Cove,2:50,C9
PL162,Slate Lick,23:33,I0
KF002,Minco,4:35,I5
OS850,Tescott,6:54,L9
XG219,Jennersville,23:0,U2
JX122,Gaviota,6:7,G0
ML869,Hiawatha,1:51,T6
WW793,Gothenburg,12:25,K8
NV208,Chestnut,15:32,Q1
FP636,Star,6:30,G5
XU608,Reinersville,1:26,S1
KC104,Bloom,13:24,E7
EC340,Marion Hill,12:27,B4
BE407,Summit Hill,2:53,H4
DG488,Rheem Valley,21:15,U8
IO682,Hialeah,2:27,D8
CZ826,Parkway Village,9:19,P3
OS774,Wellsboro,4:56,A9
BI292,Colbert,7:35,D1
MD254,Mount Airy,7:59,I7
HU974,Manhattan,21:48,H5
EB236,South Oroville,23:19,X5
LD002,Bon Meade,14:42,V6
GG521,Conover,16:26,M1
VA109,Apple Grove,0:30,M1
MQ687,Palmhurst,23:13,J7
XT977,Pawnee,2:43,Q7
VS818,South Pekin,23:12,M5
ZG756,Wabash,1:37,G7
ZH124,Avard,23:2,J4
PV030,Ringling,6:56,R0
CO694,Cass,17:12,D6
EB009,Briarcliff Manor,3:41,U2
YY402,Welcome,19:34,V1
NW034,Banner Elk,21:37,A3
SU175,Carlisle,6:17,V9
BF080,Eastport,13:41,L0
QR379,Humbird,9:21,I0
HD328,Ramos,16:8,O1
VI890,Coffee Creek,11:56,R4
AS041,Nimmons,16:25,Y4
NR628,Pinkstaff,4:55,J9
US094,Sea Bright,20:17,D9
QC977,Hooks,21:29,S9
YF201,Colonial Beach,12:34,F8
QU417,Woodlawn,20:10,R1
GT557,Seagoville,22:31,Z1
KP307,Norge,1:6,N4
XK502,Pinebluff,17:36,W8
IE770,Nestorville,19:37,Z1
EK846,Dodson,3:31,D0
ZE503,Days Creek,10:57,R2
IP463,Smith Center,23:20,K0
MI565,Waskish,4:43,U5
SB638,Maryland City,2:3,R3
YD441,Park Valley,12:33,T2
TL475,Parole,22:56,E3
VE382,McKnight,5:12,I0
KI374,Lewistown,21:46,O1
PQ030,Middleburgh,14:17,J6
CO415,Hollister,14:55,N3
TY983,Westlake,2:2,D1
CN924,Fort Payne,1:20,J5
PU242,Covada,5:37,U9
TU594,Diomede,9:56,H2
DY849,Columbiana,3:53,Y3
WU452,Lim Rock,8:24,Y3
DR315,Scarsdale,17:37,Z3
DJ134,Waianae,13:12,W4
MV754,Beaux Arts Village,13:34,K5
EV982,Mayfield,23:32,V6
MG794,Picher,22:50,U7
KR221,Chilton,15:10,P3
CC979,Greenford,17:52,A5
HI011,Heyburn,7:27,E5
JR121,Haverstraw,12:55,K0
EO405,Wilbur Park,14:35,A7
